-51,-51,-62,-61,-58,-60,-100,-100,-58,-100,-61,-57,-100,-75,-58,-72,-67,-100,-100,-100,-100,-100,11.421,16.555
-51,-51,-62,-61,-58,-60,-100,-100,-58,-100,-61,-57,-100,-75,-58,-72,-67,-100,-100,-100,-100,-100,11.961,17.412
-51,-51,-64,-65,-75,-75,-81,-100,-64,-100,-61,-75,-100,-78,-76,-80,-100,-100,-100,-100,-77,-76,12.552,18.321
-51,-51,-64,-65,-75,-75,-81,-100,-64,-100,-61,-75,-100,-78,-76,-80,-100,-100,-100,-100,-77,-76,13.114,19.071
-46,-47,-64,-64,-63,-75,-80,-85,-64,-100,-61,-75,-100,-79,-64,-83,-78,-100,-100,-100,-75,-76,13.53,19.769
-46,-47,-64,-64,-63,-75,-80,-85,-64,-100,-61,-75,-100,-79,-64,-83,-78,-100,-100,-100,-75,-76,14.076,20.514
-45,-45,-64,-64,-75,-75,-83,-84,-63,-100,-60,-89,-100,-79,-64,-81,-78,-100,-100,-100,-75,-76,14.337,21.405
-45,-45,-64,-64,-75,-75,-83,-84,-63,-100,-60,-89,-100,-79,-64,-81,-78,-100,-100,-100,-75,-76,14.104,21.968
-53,-55,-64,-64,-75,-100,-68,-68,-59,-100,-58,-88,-100,-79,-64,-81,-78,-100,-100,-100,-83,-100,13.945,22.428
-53,-55,-64,-64,-75,-100,-68,-68,-59,-100,-58,-88,-100,-79,-64,-81,-78,-100,-100,-100,-83,-100,13.65,22.749
-52,-52,-64,-65,-66,-100,-68,-68,-51,-100,-50,-88,-100,-79,-65,-79,-100,-100,-100,-100,-83,-100,13.459,23.308
-52,-52,-64,-65,-66,-100,-68,-68,-51,-100,-50,-88,-100,-79,-65,-79,-100,-100,-100,-100,-83,-100,13.651,24.003
-47,-49,-64,-65,-79,-100,-78,-77,-49,-72,-48,-88,-100,-79,-79,-79,-100,-100,-100,-100,-78,-78,14.192,24.45
-47,-49,-64,-65,-79,-100,-78,-77,-49,-72,-48,-88,-100,-79,-79,-79,-100,-100,-100,-100,-78,-78,14.806,24.622
-55,-54,-64,-65,-79,-100,-80,-77,-61,-72,-60,-100,-100,-79,-79,-82,-78,-79,-100,-100,-78,-78,15.312,24.693
-55,-54,-64,-65,-79,-100,-80,-77,-61,-72,-60,-100,-100,-79,-79,-82,-78,-79,-100,-100,-78,-78,15.767,24.802
-57,-58,-100,-65,-75,-100,-80,-77,-55,-72,-55,-100,-100,-100,-73,-82,-78,-79,-100,-100,-78,-78,16.305,24.862
-57,-58,-100,-65,-75,-100,-80,-77,-55,-72,-55,-100,-100,-100,-73,-82,-78,-79,-100,-100,-78,-78,16.75,24.959
-52,-52,-73,-75,-75,-76,-80,-100,-57,-100,-56,-74,-100,-100,-73,-82,-82,-79,-100,-100,-100,-100,16.96,25.18
-52,-52,-73,-75,-75,-76,-80,-100,-57,-100,-56,-74,-100,-100,-73,-82,-82,-79,-100,-100,-100,-100,17.115,25.474
-52,-53,-70,-69,-76,-76,-74,-74,-59,-100,-60,-74,-100,-86,-77,-100,-82,-100,-100,-100,-85,-100,17.355,25.808
-52,-53,-70,-69,-76,-76,-74,-74,-59,-100,-60,-74,-100,-86,-77,-100,-82,-100,-100,-100,-85,-100,17.71,26.178
-49,-51,-75,-75,-76,-76,-80,-80,-63,-100,-63,-74,-100,-83,-77,-100,-82,-100,-100,-100,-72,-72,17.429,26.566
-49,-51,-75,-75,-76,-76,-80,-80,-63,-100,-63,-74,-100,-83,-77,-100,-82,-100,-100,-100,-72,-72,16.974,26.751
