-1.7142,2.8252,8.8873,0.22106,0.307,0.10289,-31.44,-25.62,-21.42
-1.7813,2.806,8.9926,0.010919,0.2398,0.18353,-31.68,-25.5,-21
-1.8579,2.7007,9.0788,0.010919,0.2398,0.18353,-31.68,-25.5,-21
-1.9441,2.6432,9.1746,-0.083154,0.19093,0.20307,-31.56,-25.68,-21
-1.9441,2.5283,9.1746,-0.099037,0.10541,0.21163,-31.68,-25.68,-20.94
-1.9537,2.4134,9.1171,-0.081932,0.0052305,0.2214,-31.8,-25.8,-21.24
-2.0111,2.3559,9.098,-0.06605,-0.048526,0.24217,-31.5,-25.98,-21.06
-1.9154,2.3846,9.1554,0.0023671,-0.092508,0.24828,-31.26,-25.86,-21.06
-1.81,2.4612,9.0597,0.068341,-0.15359,0.25927,-31.2,-26.04,-21.06
-1.7142,2.4995,8.9735,0.068341,-0.15359,0.25927,-31.2,-26.04,-21.06
-1.5897,2.5379,8.9064,0.068341,-0.15359,0.25927,-31.2,-26.04,-21.06
-1.4844,2.6336,8.7532,0.10621,-0.29898,0.23117,-31.02,-26.04,-21.12
-1.4078,2.7007,8.5042,0.10621,-0.29898,0.23117,-31.02,-25.74,-21.24
-1.3408,2.6911,8.2552,0.047571,-0.26477,0.18108,-31.44,-25.68,-20.64
-1.2929,2.7102,8.169,0.047571,-0.26477,0.18108,-31.44,-25.68,-20.64
-1.2833,2.7677,8.1977,0.012141,-0.18292,0.16031,-31.68,-25.8,-20.64
-1.2546,2.8156,8.3222,-0.011072,-0.13649,0.11511,-31.98,-25.8,-20.94
-1.2067,2.9018,8.4659,-0.047724,-0.042417,0.10656,-32.34,-25.62,-20.76
-1.1684,2.9209,8.6383,-0.056276,-0.048526,0.099227,-32.22,-25.62,-20.82
-1.1013,2.8539,8.8011,-0.056276,-0.055856,0.10411,-32.22,-25.62,-20.82
-1.1492,3.2465,8.8107,-0.070937,-0.12305,0.1371,-32.22,-25.68,-21.12
-0.97683,3.3232,8.6957,-0.074602,-0.19513,0.15909,-32.46,-25.8,-21.12
-1.0534,3.8116,9.414,0.019471,-0.20857,0.20307,-32.64,-25.5,-21.36
-1.1492,4.5011,9.9982,0.2797,-0.19758,0.16398,-32.7,-25.38,-21.48
-1.063,4.7501,9.979,0.41409,0.034552,0.13954,-32.82,-25.32,-21.3
-0.83318,4.6831,9.7971,0.44341,0.013783,0.11755,-31.8,-25.68,-21.66
-0.69911,4.6831,9.9311,0.38477,-0.16581,0.0063759,-31.62,-26.04,-21.84
-0.75657,4.5873,10.161,0.3249,-0.18536,-0.22942,-31.62,-26.04,-21.84
-0.7853,4.3958,10.333,0.3249,-0.18536,-0.22942,-31.62,-26.22,-21.66
-0.99599,4.0989,10.276,0.36278,-0.092508,-0.28928,-31.26,-26.34,-21.48
-1.1684,3.8211,10.161,0.47762,0.088308,-0.44689,-30.6,-26.82,-21.54
-1.3312,3.5626,10.008,0.47762,0.088308,-0.44689,-30.36,-27.48,-21.6
-1.494,3.371,9.8258,0.55092,0.36075,-0.46277,-30.36,-27.54,-21.42
-1.5514,3.2465,9.7779,0.55092,0.36075,-0.46277,-30.6,-27.24,-20.94
-1.5514,3.0454,9.6822,0.55459,0.38275,-0.45299,-30.84,-27.42,-20.7
-1.5323,2.806,9.7396,0.53993,0.35709,-0.44566,-30.84,-27.36,-20.4
-1.5227,2.5474,9.912,0.48373,0.30089,-0.45299,-31.02,-27.24,-20.16
-1.4653,2.2218,10.104,0.47273,0.2398,-0.4701,-31.02,-27.18,-20.1
-1.3312,1.7909,10.314,0.39943,0.20926,-0.46277,-30.72,-27.24,-20.1
-1.2067,1.3886,10.448,0.26993,0.051656,-0.38824,-30.72,-27.24,-20.1
