-1.3791,2.7869,10.362,-0.4399,-0.1878,-0.41146,-26.7,-26.76,-18.3
-1.3312,2.6336,10.831,-0.56574,-0.1988,-0.47499,-26.46,-26.58,-18.48
-1.312,2.4804,11.138,-0.74045,-0.20857,-0.50919,-26.34,-26.64,-18.78
-1.2258,2.3367,11.435,-0.74045,-0.20857,-0.50919,-26.34,-26.64,-18.78
-1.3216,2.1548,11.262,-0.70501,-0.23423,-0.49576,-26.04,-26.34,-18.66
-1.2067,2.1069,10.803,-0.29329,-0.20857,-0.39313,-25.86,-26.28,-18.84
-1.063,2.1069,10.036,-0.29329,-0.20857,-0.39313,-25.62,-26.28,-18.54
-1.0056,2.1261,9.1458,0.013363,-0.050969,-0.29661,-25.68,-26.34,-18.66
-0.83318,2.2697,8.5808,0.29192,0.20559,-0.25507,-25.8,-26.1,-18.66
-0.55545,2.3846,7.9679,0.40554,0.48537,-0.22697,-25.8,-25.98,-18.66
-0.35434,2.4325,7.6902,0.3811,0.67596,-0.21354,-25.5,-26.1,-18.84
-0.1245,2.5283,7.9871,0.31024,0.74193,-0.20743,-25.02,-26.1,-18.96
0.22027,2.557,8.3893,0.31024,0.74193,-0.20743,-25.02,-26.1,-18.96
0.49799,2.4325,8.9735,0.31024,0.74193,-0.20743,-25.02,-26.1,-18.96
0.67995,2.3367,9.7588,0.31024,0.74193,-0.20743,-25.02,-26.1,-18.96
0.80445,2.2122,10.544,-0.1308,-0.62274,-0.5263,-24.6,-26.52,-19.2
0.82361,2.0494,11.032,0.031689,-0.99903,-0.62404,-24.42,-26.58,-19.32
0.70868,1.8675,11.186,0.1392,-1.236,-0.65458,-24.3,-26.58,-19.14
0.57461,1.7238,10.812,0.1392,-1.236,-0.65458,-23.82,-26.7,-19.44
0.50757,1.6376,10.094,0.62545,-1.3265,-0.73277,-23.7,-26.7,-19.38
0.31603,1.6472,9.2512,0.79283,-1.1029,-0.76087,-24.36,-26.88,-18.84
0.11492,1.7526,8.3797,0.79283,-1.1029,-0.76087,-24.3,-27.06,-18.84
-0.019154,1.9537,7.5561,0.84536,-0.68627,-0.77798,-24.3,-27.42,-18.96
-0.095768,2.1835,6.7804,0.75373,-0.25988,-0.82807,-24.12,-27.6,-18.96
-0.20111,2.2984,6.1579,0.33468,0.55867,-0.86472,-24.12,-27.9,-19.02
-0.31603,2.3559,5.7365,0.33468,0.55867,-0.86472,-23.94,-28.38,-18.84
-0.45011,2.4612,5.43,0.14897,0.82868,-0.87694,-23.82,-28.5,-18.3
-0.59376,2.557,5.2002,0.02558,1.007,-0.87938,-23.4,-28.8,-18.36
-0.73741,2.5666,5.0278,0.02558,1.007,-0.87938,-23.4,-28.8,-18.36
-0.86191,2.5857,4.9704,0.043906,0.98628,-0.83784,-22.32,-28.74,-18.84
-0.97683,2.6815,4.9321,0.043906,0.98628,-0.83784,-22.32,-28.74,-18.84
-1.0918,2.7677,5.0182,0.24183,0.6051,-0.82929,-20.28,-28.92,-18.78
-1.1396,2.7964,5.1332,0.35789,0.39618,-0.81951,-20.1,-29.1,-18.6
-1.1779,2.8539,5.4205,0.40676,0.14329,-0.81218,-19.56,-28.92,-18.54
-1.1013,2.9688,5.7078,0.36889,-0.20491,-0.79386,-18.78,-28.92,-18.42
-0.93853,3.0933,5.9759,0.36889,-0.20491,-0.79386,-18.54,-29.1,-18.48
-0.68953,3.0837,6.3494,0.14897,-0.51034,-0.76087,-18.06,-29.1,-18.3
-0.44053,3.1987,6.7708,0.14897,-0.51034,-0.76087,-17.76,-29.34,-17.94
-0.25857,3.4572,7.0677,-0.19311,-0.58609,-0.69612,-17.76,-29.34,-17.76
-0.11492,3.6966,7.3741,-0.19311,-0.58609,-0.69612,-17.64,-29.4,-17.7
-0.047884,3.8882,7.6998,-0.27497,-0.61052,-0.70589,-17.22,-29.58,-17.94
-0.086191,4.0127,7.9296,-0.27863,-0.5983,-0.80607,-17.22,-29.58,-17.94
-0.22027,4.051,8.2169,-0.27252,-0.55799,-0.93802,-17.1,-29.64,-17.82
-0.35434,3.9361,8.4851,-0.27985,-0.5421,-1.0028,-16.92,-29.46,-17.82
-0.54588,3.6966,8.6479,-0.27741,-0.52134,-1.1579,-16.56,-29.16,-17.94
-0.75657,3.3806,8.8011,-0.29696,-0.48346,-1.2557,-16.62,-28.8,-17.64
-0.92895,3.237,8.9256,-0.3275,-0.43704,-1.3021,-16.44,-28.56,-17.94
-1.1875,3.1412,8.9447,-0.36782,-0.35151,-1.3045,-15.84,-28.44,-18
-1.3886,3.0071,8.9735,-0.36415,-0.25133,-1.2569,-15.66,-28.2,-18.48
-1.5897,2.9401,8.8777,-0.3385,-0.11816,-1.1665,-15.48,-28.02,-18.42
-1.8675,3.0167,8.849,-0.27619,0.047991,-1.0358,-15.12,-27.96,-18.48
-2.0782,3.1987,8.8394,-0.22243,0.2117,-0.96979,-14.94,-28.02,-18.84
-2.1261,3.3998,8.8394,-0.17234,0.27645,-0.79508,-14.46,-28.02,-18.9
-2.0399,3.553,8.916,-0.11125,0.31922,-0.67046,-14.1,-28.08,-19.14
-1.9154,3.735,9.0884,-0.095371,0.30455,-0.53607,-14.1,-28.08,-19.14
-1.8675,3.8786,9.3565,-0.13569,0.24469,-0.41023,-14.04,-27.9,-19.14
-1.8387,3.9361,9.5193,-0.15035,0.17383,-0.34548,-14.04,-27.9,-19.02
-1.8962,3.9073,9.6247,-0.11858,0.12618,-0.30883,-13.8,-27.66,-18.78
-1.992,3.8882,9.7492,-0.11248,0.030887,-0.26485,-13.38,-27.54,-18.78
-2.1069,3.8307,9.8066,-0.091706,-0.022869,-0.2844,-13.38,-27.3,-18.78
-2.2601,3.8307,9.8258,-0.07338,-0.010652,-0.28195,-13.14,-27.06,-18.78
-2.2601,3.735,9.8545,-0.079489,-0.026534,-0.26607,-13.26,-26.76,-18.54
-2.4612,3.7254,9.8545,-0.13324,0.012561,-0.22087,-13.14,-26.7,-18.42
-2.6911,3.8211,9.9599,-0.15646,0.040661,-0.18299,-13.14,-26.88,-18.18
-2.873,3.869,10.18,-0.19922,0.12374,-0.19643,-13.14,-26.58,-18.3
-2.9592,3.8882,10.64,-0.28352,0.23125,-0.18544,-13.14,-26.58,-18.3
-2.988,3.7254,11.416,-0.38003,0.26424,-0.16222,-12.96,-26.58,-18.54
-2.9592,3.4093,12.134,-0.44601,0.15184,-0.15001,-12.96,-26.52,-18.54
-3.0263,3.0167,12.795,-0.36537,-0.31975,0.109,-12.78,-26.16,-18.72
-3.0263,2.5762,13.283,-0.36537,-0.31975,0.109,-12.78,-26.16,-18.72
-2.9975,2.1452,13.273,-0.064828,-0.73025,0.2605,-12.72,-26.4,-18.9
-2.988,1.9345,12.996,0.83925,-1.131,0.65267,-12.9,-26.16,-18.9
-2.8826,1.9058,12.277,1.262,-1.0076,0.86281,-13.08,-26.04,-19.02
-2.7102,2.0399,11.186,1.4843,-0.66672,0.98376,-13.26,-26.22,-18.84
-2.6336,2.2889,10.218,1.5222,-0.2159,1.0106,-13.68,-26.22,-18.66
-2.557,2.624,9.2991,1.4269,-0.0045433,1.0375,-14.16,-26.34,-18.72
-2.4229,2.9209,8.4851,1.196,0.42673,0.98498,-14.82,-27.3,-18.06
