-0.22027,1.81,8.4467,-0.020044,-0.049633,-0.10117,1.86,-17.28,-33.72
-0.25857,1.7813,8.4659,-0.028596,-0.034972,-0.10117,2.04,-16.98,-33.78
-0.27773,1.7717,8.3893,-0.06647,-0.039859,-0.1024,1.8,-16.98,-33.72
-0.30646,1.8004,8.3318,-0.06647,-0.03375,-0.1085,2.34,-17.34,-34.14
-0.29688,1.8292,8.3701,-0.029818,-0.045968,-0.10606,2.22,-17.34,-34.02
-0.31603,1.8771,8.4084,-0.032261,-0.066737,-0.10362,2.16,-17.46,-33.78
-0.2873,1.8483,8.4372,-0.022487,-0.067959,-0.12805,2.04,-17.34,-33.6
-0.2873,1.8771,8.5042,-0.032261,-0.050855,-0.10728,1.68,-16.98,-33.72
-0.32561,1.8962,8.5042,-0.018822,-0.063072,-0.12072,1.44,-16.98,-33.3
-0.30646,1.8771,8.4563,-0.028596,-0.070402,-0.10484,1.32,-17.16,-33.36
-0.29688,1.8196,8.4372,-0.042035,-0.075289,-0.10484,1.26,-17.1,-33.3
-0.30646,1.8292,8.4851,0.0068341,-0.055741,-0.12317,1.14,-16.8,-33.54
-0.30646,1.9058,8.5234,0.0019471,-0.080176,-0.1366,1.26,-16.62,-33.84
-0.30646,1.8675,8.5234,0.0056123,-0.066737,-0.13905,1.26,-16.62,-33.84
-0.30646,1.8483,8.5329,-0.006605,-0.056963,-0.14394,1.5,-16.74,-34.08
-0.29688,1.8675,8.5234,-0.021266,-0.055741,-0.14882,1.92,-16.92,-34.5
-0.25857,1.8771,8.6479,-0.006605,-0.036194,-0.14638,2.16,-17.04,-34.38
-0.23942,1.8579,8.6957,0.0068341,-0.023976,-0.14516,2.16,-17.04,-34.38
-0.29688,1.8579,8.7724,0.014164,-0.039859,-0.15615,2.4,-17.04,-34.98
-0.30646,1.8771,8.7532,-0.0053833,-0.052076,-0.1366,2.46,-16.86,-35.04
-0.29688,1.81,8.6383,0.022717,-0.06185,-0.16226,2.7,-17.04,-35.04
-0.29688,1.8387,8.4563,-0.043257,-0.044746,-0.1366,2.52,-17.1,-34.86
-0.25857,1.8483,8.4372,-0.0457,-0.032529,-0.13783,2.58,-17.4,-34.86
-0.22027,1.8675,8.4851,-0.0457,-0.032529,-0.13783,2.58,-17.52,-34.62
-0.29688,1.8962,8.5234,-0.03837,-0.021533,-0.1366,2.58,-17.52,-34.8
-0.35434,1.9058,8.4563,-0.060361,-0.010537,-0.12439,2.58,-17.52,-34.8
-0.33519,1.7909,8.5138,-0.057918,0.0077885,-0.13783,2.7,-17.4,-34.74
-0.249,1.8387,8.5425,-0.067692,-0.02642,-0.17081,2.88,-17.22,-34.62
-0.16281,1.9441,8.5808,-0.035927,-0.008094,-0.15371,2.76,-17.04,-34.56
-0.22984,1.9345,8.4946,-0.088461,0.03711,-0.099953,2.94,-16.86,-34.56
-0.2873,1.8387,8.3989,-0.087239,0.03711,-0.11339,2.7,-16.68,-34.32
-0.34477,1.743,8.2839,-0.089683,0.054214,-0.1305,2.58,-16.56,-34.32
-0.36392,1.7238,8.2552,-0.098235,0.073762,-0.1085,2.88,-16.56,-34.56
-0.36392,1.7142,8.1977,-0.089683,0.074984,-0.10973,2.88,-16.56,-34.38
-0.32561,1.7142,8.1882,-0.051809,0.094531,-0.13294,2.64,-16.5,-34.2
-0.31603,1.7142,8.1594,-0.040813,0.073762,-0.1195,2.58,-16.56,-34.32
-0.32561,1.7526,8.2456,-0.026153,0.059101,-0.11706,2.76,-16.86,-34.38
-0.31603,1.7526,8.2744,-0.026153,0.039554,-0.12317,2.76,-16.86,-34.38
-0.33519,1.7334,8.2361,-0.026153,0.039554,-0.12317,2.58,-17.04,-34.32
-0.31603,1.7142,8.3031,-0.056696,0.033445,-0.11461,2.88,-17.04,-34.62
-0.31603,1.743,8.4372,-0.070135,0.039554,-0.11339,3.06,-16.98,-34.8
-0.29688,1.743,8.418,-0.050587,0.032223,-0.10117,2.58,-17.22,-34.56
-0.30646,1.6855,8.3606,-0.119,0.040775,-0.081627,2.58,-17.4,-34.38
-0.34477,1.6376,8.3893,-0.10923,0.015119,-0.12805,2.58,-17.58,-34.32
-0.34477,1.6568,8.4372,-0.10923,0.015119,-0.12805,2.58,-17.58,-34.32
-0.33519,1.6281,8.4851,-0.10923,0.015119,-0.12805,2.58,-17.58,-34.32
-0.30646,1.5802,8.5808,-0.10923,0.015119,-0.12805,2.58,-17.58,-34.32
-0.32561,1.5993,8.6287,-0.10923,0.015119,-0.12805,2.58,-17.58,-34.32
-0.31603,1.5514,8.7053,-0.10068,0.066432,-0.11461,2.34,-17.82,-34.14
-0.34477,1.5227,8.7724,-0.065248,0.095753,-0.13416,2.34,-17.82,-34.14
-0.29688,1.5514,8.8202,-0.10557,0.14707,-0.12439,2.52,-17.34,-34.2
-0.33519,1.5323,8.7436,-0.090904,0.1605,-0.14027,2.52,-17.22,-34.5
-0.40223,1.494,8.6766,-0.054252,0.19227,-0.17203,2.76,-17.4,-34.44
-0.33519,1.561,8.7149,0.050816,0.20693,-0.19525,2.58,-17.22,-34.8
-0.21069,1.6472,8.6766,0.050816,0.20693,-0.19525,3,-17.22,-34.8
-0.18196,1.6376,8.5425,0.18032,0.17272,-0.19036,3.18,-17.4,-34.86
-0.14365,1.5897,8.4946,0.23163,0.12263,-0.18425,2.76,-17.52,-34.92
0,1.743,8.4851,0.33304,0.090866,-0.19891,2.76,-17.52,-34.92
0.15323,2.0207,8.5138,0.38679,0.023671,-0.22701,2.94,-17.34,-34.56
0.19154,2.0686,8.667,0.42711,-0.052076,-0.26244,3.18,-17.58,-34.8
0.25857,2.1356,8.7532,0.36724,-0.080176,-0.27466,3.24,-17.52,-34.56
0.40223,2.1931,8.7628,0.36724,-0.080176,-0.27466,3.24,-17.52,-34.86
0.13408,2.3846,8.6766,0.30494,-0.056963,-0.26366,3.9,-17.7,-34.86
0.29688,2.1931,8.9447,0.22675,-0.0044288,-0.24412,3.96,-18.18,-35.1
0.5363,2.308,9.0501,0.22675,-0.0044288,-0.24412,3.96,-18.18,-35.1
0.249,2.3367,8.7436,-0.0053833,0.1825,-0.16226,4.74,-17.94,-35.16
0.29688,2.0973,8.8011,-0.13611,0.27413,-0.08407,4.98,-18.42,-35.34
0.16281,2.0877,8.8969,-0.24484,0.35354,-0.0058796,5.34,-18.6,-35.22
0.10534,2.2218,9.1458,-0.32548,0.45494,0.051542,5.46,-18.42,-35.04
0.02873,2.2793,9.2225,-0.29371,0.44761,0.077198,5.46,-18.42,-35.04
0.0095768,2.2218,9.0501,-0.2314,0.34132,0.074755,5.1,-18.48,-35.1
0.038307,2.0973,8.8969,-0.20941,0.19716,0.064981,4.98,-18.18,-35.1
0.68953,2.0303,8.5808,-0.14466,0.12996,-0.015653,4.92,-18.3,-34.74
0.45969,2.5379,8.9543,0.086247,0.060323,-0.25023,4.8,-18.18,-34.92
0.36392,2.7102,9.3087,0.14611,0.11164,-0.30032,5.1,-17.94,-35.16
0.2873,2.4038,9.0788,0.10946,0.10431,-0.24534,5.16,-18,-35.34
0.21069,2.2122,8.8107,0.041043,0.0065668,-0.23312,5.16,-18.3,-35.22
0.25857,2.2218,8.8585,-0.039592,0.021228,-0.2148,5.28,-18.42,-35.58
0.33519,2.1931,8.849,-0.12756,0.077427,-0.16226,5.28,-18.42,-35.58
0.40223,2.1452,8.8298,-0.15566,0.1434,-0.14271,5.82,-18.54,-35.7
0.40223,2.1452,8.8873,-0.19842,0.18005,-0.11706,6.36,-18.72,-36.06
0.40223,2.1835,8.8298,-0.15566,0.2167,-0.1085,6.6,-18.9,-35.88
0.35434,2.1835,8.7245,-0.11656,0.20449,-0.10362,6.6,-18.9,-35.88
0.25857,2.1739,8.5234,0.011721,0.13607,-0.14027,6.6,-18.9,-35.94
0.16281,2.1739,8.3031,0.011721,0.13607,-0.14027,6.36,-18.9,-36.06
0.057461,2.1548,8.0445,0.098464,0.10919,-0.1757,6.6,-18.9,-35.94
-0.067038,2.1644,7.9104,0.19132,0.095753,-0.20624,6.6,-18.9,-35.94
-0.11492,2.2218,7.8434,0.21942,0.085979,-0.2038,6.84,-18.84,-35.76
-0.11492,2.2697,7.7285,0.26462,0.090866,-0.21357,6.72,-18.66,-35.7
-0.047884,2.3367,7.6519,0.22308,0.035888,-0.2038,6.72,-18.66,-35.7
0.019154,2.4134,7.7189,0.18276,-0.00076358,-0.20013,6.66,-18.66,-35.34
0.047884,2.557,7.8338,0.14489,-0.059407,-0.18914,6.84,-18.84,-35.52
0.15323,2.5762,7.8338,0.12901,-0.13638,-0.19158,6.9,-18.72,-35.52
0.26815,2.5857,7.8338,0.094799,-0.18036,-0.20013,7.26,-18.84,-35.52
