-2.3272,2.3942,7.9775,0.015424,0.37068,0.27168,-11.82,-25.38,-26.22
-2.3942,2.2984,8.1403,0.0019853,0.22041,0.20082,-11.7,-25.38,-26.04
-2.2889,2.1644,8.351,-0.095753,-0.044708,-0.003207,-11.76,-25.38,-26.04
-2.0303,2.0782,8.5521,-0.14584,-0.24629,-0.072846,-11.58,-25.08,-26.28
-1.9058,1.9728,8.7436,-0.24603,-0.35258,-0.10095,-11.58,-25.08,-26.28
-1.8004,1.9058,8.9735,-0.35843,-0.39168,-0.06185,-11.64,-25.32,-26.46
-1.6376,1.9058,9.0884,-0.35843,-0.39168,-0.06185,-11.64,-25.08,-26.46
-1.5706,1.9058,9.3278,-0.49159,-0.27561,0.063988,-11.16,-25.08,-26.82
-1.561,1.8579,9.1746,-0.50015,-0.10824,0.10553,-11.04,-25.14,-27.06
-1.6089,1.8387,9.0788,-0.41462,-0.050816,0.12874,-11.22,-24.96,-27.36
-1.6089,1.8675,9.0788,-0.41462,-0.050816,0.12874,-11.04,-24.78,-27.66
-1.6376,2.0303,8.7628,-0.22892,0.19353,0.16295,-11.16,-24.66,-27.84
-1.6951,2.2218,8.418,-0.084758,0.23751,0.13363,-11.34,-24.24,-27.84
-1.7334,2.375,8.0924,0.039859,0.27905,0.13974,-11.34,-24.24,-27.84
-1.8004,2.5187,7.7668,0.11805,0.29371,0.15317,-11.34,-23.94,-27.48
-1.8579,2.5953,7.3837,0.19868,0.26439,0.13118,-11.64,-23.76,-27.36
-1.9632,2.6815,7.0581,0.19746,0.25095,0.14707,-11.64,-23.7,-27.36
-2.0494,2.7581,6.9049,0.19746,0.25095,0.14707,-11.28,-23.58,-27.24
-2.1548,2.806,6.9049,0.16081,0.21919,0.10553,-11.28,-23.88,-27.18
-2.1548,2.8347,7.039,0.16081,0.21919,0.10553,-11.28,-23.88,-27.18
-2.1165,2.739,7.2305,0.070402,0.1862,0.071319,-11.04,-24.06,-27.48
-2.0303,2.6624,7.3167,-0.18983,0.021266,0.0041233,-10.74,-23.94,-27.48
-1.8962,2.5379,7.4603,-0.28634,-0.098464,-0.0056505,-10.2,-24.12,-27.6
-1.8196,2.4038,7.7285,-0.36331,-0.15589,-0.014203,-10.02,-24.42,-27.72
-1.8292,2.2984,8.0158,-0.36331,-0.15589,-0.014203,-9.66,-24.6,-27.96
-1.8196,2.2314,8.2839,-0.39386,-0.16077,-0.044746,-9.72,-24.72,-28.2
