0.1245,2.1739,8.4372,0.19227,0.090637,0.09854,-3.18,-14.94,-12.9
0.067038,2.2027,8.4467,-0.071624,0.11629,-0.00041997,-3.18,-14.94,-12.54
0.076614,2.2122,8.5808,-0.071624,0.11629,-0.00041997,-3.18,-14.94,-12.54
0.047884,2.2218,8.6862,-0.1095,0.11263,-0.019968,-2.82,-14.94,-12.9
0.038307,2.2122,8.7245,-0.1095,0.11263,-0.019968,-2.7,-14.82,-12.78
-0.038307,2.2122,8.6766,-0.11072,0.10163,-0.00041997,-2.58,-15,-12.96
-0.16281,2.2027,8.6095,-0.060628,0.14195,-0.021189,-2.76,-14.82,-12.78
-0.22027,2.2218,8.5042,0.11652,0.22381,0.021571,-2.88,-14.76,-12.54
-0.27773,2.2793,8.3701,0.11652,0.22381,0.021571,-2.88,-14.76,-12.54
-0.2873,2.3846,8.3606,0.20693,0.25924,0.066775,-2.82,-14.28,-12.48
-0.25857,2.4708,8.3318,0.2106,0.24091,0.099762,-2.7,-14.22,-12.72
-0.249,2.49,8.2169,0.2167,0.19937,0.13397,-3,-14.1,-12.48
-0.23463,2.4852,8.2121,0.2167,0.19937,0.13397,-3,-14.16,-12.42
-0.22027,2.4804,8.2073,0.2167,0.19937,0.13397,-3,-14.22,-12.36
-0.23942,2.5283,8.2504,0.18494,0.1841,0.14741,-3.03,-14.31,-12.27
-0.25857,2.5762,8.2935,0.15317,0.16883,0.16085,-3.06,-14.4,-12.18
-0.25857,2.6815,8.3222,0.15684,0.15295,0.10831,-3.12,-14.1,-11.94
-0.22984,2.7198,8.2744,0.15684,0.15295,0.10831,-2.7,-14.46,-11.94
-0.249,2.6815,8.3222,0.13363,0.16272,0.10587,-2.7,-14.58,-12
-0.25857,2.6432,8.3318,0.17272,0.14561,0.046006,-3.06,-15.3,-12.18
-0.20111,2.7007,8.351,0.14584,0.15172,0.0081321,-3.18,-15.24,-11.94
-0.11492,2.8252,8.2361,0.16906,0.12729,-0.0089721,-3.18,-15.24,-11.94
-0.057461,2.9305,8.1594,0.14584,0.13828,-0.024855,-3.18,-15.24,-11.94
-0.02873,3.1316,8.0637,0.14584,0.13828,-0.024855,-3.36,-15.24,-11.64
-0.033519,3.2178,8.0254,0.10614,0.17371,-0.015692,-3.66,-15.33,-11.58
-0.038307,3.304,7.9871,0.066432,0.20915,-0.0065286,-3.96,-15.42,-11.52
-0.02873,3.4189,8.0924,0.066432,0.20915,-0.0065286,-3.96,-15.42,-11.52
-0.038307,3.4572,8.3222,-0.12538,0.36797,0.021571,-3.9,-15.42,-11.28
-0.047884,3.3998,8.6383,-0.12538,0.36797,0.021571,-3.9,-15.42,-11.28
0.019154,3.1699,9.098,-0.29398,0.27878,-0.085941,-3.48,-15.42,-11.16
0.13408,2.8156,9.7875,-0.29398,0.27878,-0.085941,-3.24,-15.24,-10.92
0.23942,2.4421,10.42,-0.32697,0.13218,-0.18246,-2.7,-15.24,-10.98
0.35434,2.1644,10.889,-0.28421,-0.34796,-0.33517,-1.8,-15.36,-11.34
0.36392,1.992,11.013,-0.28421,-0.34796,-0.33517,-1.44,-15.78,-11.88
0.33519,1.9441,10.841,-0.17425,-0.45181,-0.40237,-1.44,-15.78,-11.88
0.32561,2.0399,10.525,-0.055741,-0.5862,-0.37793,-1.38,-15.72,-11.88
0.22027,2.1835,10.046,0.21304,-0.32231,-0.17146,-1.38,-15.72,-11.94
0.047884,2.4421,9.4044,0.2387,-0.059636,-0.048067,-1.32,-15.48,-12.24
-0.1245,2.7773,8.6479,0.2387,-0.059636,-0.048067,-1.2,-15.54,-12.48
-0.249,3.0071,7.9392,0.17639,0.49625,0.12297,-1.5,-15.72,-12.72
-0.36392,3.2274,7.4124,0.17639,0.49625,0.12297,-1.5,-15.54,-12.84
-0.35434,3.4285,7.0581,0.1263,0.74915,0.3099,-1.68,-15.54,-12.72
-0.26815,3.5626,6.857,0.10919,0.79191,0.37343,-1.5,-15.36,-12.48
-0.25857,3.7254,6.9049,0.10919,0.79191,0.37343,-1.2,-15.66,-12.84
-0.22027,3.9935,7.0868,0.077427,0.60499,0.3661,-0.96,-15.84,-13.26
-0.21069,4.1468,7.1539,0.084758,0.40096,0.27325,-0.84,-16.26,-13.14
-0.21069,4.2138,7.2305,0.084758,0.40096,0.27325,-0.72,-16.26,-13.38
-0.23942,4.2234,7.3741,0.18738,-0.025427,-0.040737,-0.72,-16.26,-13.38
-0.27773,4.2329,7.5753,0.18738,-0.025427,-0.040737,-0.36,-16.32,-13.62
-0.2873,4.2234,7.671,0.22159,-0.12927,-0.10427,-0.24,-16.68,-13.56
-0.40223,4.1276,7.7381,0.24725,-0.20136,-0.23133,0,-17.1,-13.56
-0.50757,4.051,7.9775,0.24725,-0.20136,-0.23133,0.18,-17.16,-13.62
-0.61292,4.0127,8.0732,0.19838,-0.14882,-0.27287,0,-17.16,-13.62
-0.65122,3.9456,8.1499,0.19838,-0.14882,-0.27287,-0.3,-16.98,-13.14
-0.70868,3.8211,8.3127,0.14707,-0.1085,-0.23499,-0.24,-16.8,-12.96
-0.75657,3.7445,8.5138,0.079871,0.0075595,-0.16047,-0.3,-16.74,-12.84
-0.75657,3.62,8.6862,0.088423,0.0038943,-0.15802,-0.42,-16.98,-12.6
-0.72784,3.5243,8.8681,0.10064,-0.014432,-0.13848,-0.3,-16.8,-12.66
-0.71826,3.4955,8.9543,0.10064,-0.014432,-0.13848,-0.3,-16.8,-12.66
-0.68953,3.4285,9.0118,0.18127,-0.098731,-0.074946,-0.24,-16.62,-12.78
-0.6608,3.4381,9.0118,0.24725,-0.14638,-0.050511,-0.3,-16.8,-12.84
-0.54588,3.5147,8.9064,0.29245,-0.14149,-0.010194,-0.12,-16.98,-12.6
-0.39265,3.553,8.8394,0.29245,-0.14149,-0.010194,-0.12,-16.98,-12.6
-0.30646,3.6296,8.849,0.30833,-0.12927,0.021571,0.24,-17.7,-13.2
-0.26815,3.7637,8.8394,0.28634,-0.01321,0.025236,0.42,-17.88,-13.14
-0.22984,3.8499,8.6766,0.28023,0.010003,0.013019,0.42,-17.82,-13.26
-0.15323,3.8116,8.5138,0.28023,0.010003,0.013019,0.48,-18.18,-13.32
-0.15323,3.8403,8.3989,0.29001,0.11629,-0.029742,0.24,-18.06,-13.14
-0.17238,3.9361,8.3127,0.29001,0.11629,-0.029742,0.3,-18.36,-12.96
-0.086191,3.9169,8.2361,0.23381,0.21648,-0.041959,0.3,-18.24,-12.84
-0.057461,3.8786,8.1594,0.23381,0.21648,-0.041959,0.3,-18.24,-12.84
