-0.48842,2.5953,9.2895,-0.35289,0.14905,-0.096898,-5.88,-25.74,-39.24
-0.35434,2.4038,9.663,-0.39443,-0.1295,-0.16043,-5.94,-25.5,-39
-0.249,2.2314,9.9407,-0.37366,-0.52779,-0.27283,-6,-25.32,-39
-0.13408,2.0686,10.065,-0.37366,-0.52779,-0.27283,-6,-25.14,-39
-0.10534,1.9441,10.036,-0.27226,-0.58765,-0.32781,-6.12,-24.84,-39.24
-0.067038,1.8387,9.9407,-0.13176,-0.44349,-0.21418,-6.12,-24.66,-39.24
-0.13408,1.7621,9.6534,-0.11221,-0.28344,-0.11889,-6.12,-24.48,-39.42
-0.22984,1.7813,9.4044,-0.1513,-0.10873,-0.059025,-6.12,-24.48,-39.42
-0.27773,1.9058,9.2225,-0.1513,-0.10873,-0.059025,-6.09,-24.48,-39.63
-0.32561,2.0303,9.0405,-0.1513,-0.10873,-0.059025,-6.06,-24.48,-39.84
-0.3735,2.3463,8.6287,-0.26126,0.050091,0.088805,-6.24,-24.48,-39.42
-0.4118,2.5091,8.2169,-0.30646,0.19792,0.21464,-6.42,-24.66,-39.42
-0.49799,2.6049,7.8147,-0.32112,0.45082,0.38446,-6.48,-24.78,-39.36
-0.63207,2.7773,7.422,-0.32112,0.45082,0.38446,-6.48,-24.18,-39.36
-0.73741,2.9209,7.1539,-0.19284,0.71838,0.41501,-6.48,-24,-39.18
-0.9098,3.1987,7.1635,-0.11832,0.81489,0.39179,-6.48,-23.94,-39.36
-1.0056,3.3806,7.2496,-0.074335,0.82833,0.29283,-6,-23.76,-39.18
-1.1301,3.5051,7.2975,-0.041348,0.77458,0.19387,-5.46,-23.58,-39.78
-1.2354,3.5913,7.3263,-0.053565,0.61697,0.0998,-5.04,-23.4,-39.96
-1.3408,3.62,7.3358,-0.078,0.40806,0.052153,-5.04,-23.4,-39.96
-1.4174,3.6488,7.3454,-0.12198,0.28955,-0.063912,-4.8,-23.22,-40.26
-1.4653,3.5626,7.4699,-0.11099,0.054978,-0.17875,-4.38,-23.28,-40.62
-1.4269,3.371,7.5848,-0.091439,-0.13561,-0.27161,-4.14,-23.58,-40.98
-1.4365,3.2274,7.7093,-0.070669,-0.26389,-0.32536,-3.96,-23.58,-40.98
-1.6089,3.0933,7.9392,0.011186,-0.35797,-0.43898,-4.02,-23.94,-41.28
-1.7047,3.0263,8.0445,0.045395,-0.33475,-0.4512,-4.26,-23.82,-41.28
-1.7621,2.9018,8.1977,0.042951,-0.30177,-0.45975,-4.32,-23.64,-41.34
-1.7717,2.8252,8.3031,0.042951,-0.30177,-0.45975,-4.32,-23.64,-41.34
-1.7909,2.7773,8.4276,0.030734,-0.23824,-0.45487,-4.44,-23.76,-41.34
-1.8387,2.7102,8.5617,0.0062995,-0.20403,-0.44387,-4.26,-23.94,-41.28
-1.9154,2.6432,8.8107,-0.01447,-0.14783,-0.44509,-4.38,-23.88,-40.92
-1.9728,2.624,8.9735,-0.064561,-0.069639,-0.44143,-4.68,-24.06,-41.04
-2.0399,2.5857,9.0597,-0.092661,0,-0.406,-4.5,-23.76,-41.28
-2.0399,2.5091,9.1171,-0.092661,0,-0.406,-4.5,-23.76,-41.28
-2.0303,2.4804,9.1267,-0.092661,0,-0.406,-4.5,-23.76,-41.28
-2.0399,2.4229,9.1746,-0.092661,0,-0.406,-4.5,-23.76,-41.28
-2.0111,2.4421,9.2512,-0.092661,0,-0.406,-4.5,-23.76,-41.28
-1.9728,2.4804,9.2703,0.1187,0.12339,-0.013821,-4.02,-23.64,-41.1
-1.8771,2.5474,9.2895,0.1187,0.12339,-0.013821,-3.84,-23.46,-41.28
-1.7526,2.6528,9.2608,0.15779,0.034208,0.042379,-3.6,-23.46,-41.52
-1.6951,2.7294,9.232,0.21155,-0.067195,0.091248,-3.6,-23.52,-41.52
-1.6185,2.9305,9.2703,0.19445,-0.13806,0.17066,-3.42,-23.46,-41.52
