-49,-50,-60,-60,-72,-66,-80,-77,-61,-74,-62,-65,-73,-63,-73,-62,-100,-100,-86,-85,-81,-81,15.641,17.378
-49,-50,-60,-60,-72,-66,-80,-77,-61,-74,-62,-65,-73,-63,-73,-62,-100,-100,-86,-85,-81,-81,16.278,17.763
-51,-52,-61,-61,-70,-69,-79,-81,-52,-78,-52,-64,-79,-71,-70,-72,-100,-100,-88,-89,-72,-73,17.022,18.099
-52,-52,-63,-63,-65,-72,-76,-76,-50,-77,-54,-74,-76,-60,-62,-61,-75,-100,-88,-89,-73,-72,18.211,18.825
-52,-52,-63,-63,-65,-72,-76,-76,-50,-77,-54,-74,-76,-60,-62,-61,-75,-100,-88,-89,-73,-72,19.217,19.575
-52,-52,-63,-63,-65,-72,-76,-76,-50,-77,-54,-74,-76,-60,-62,-61,-75,-100,-88,-89,-73,-72,19.849,21.19
-49,-50,-64,-61,-83,-84,-77,-76,-54,-72,-55,-84,-73,-78,-82,-78,-75,-100,-88,-89,-73,-72,19.455,22.619
-49,-50,-64,-61,-83,-84,-77,-76,-54,-72,-55,-84,-73,-78,-82,-78,-75,-100,-88,-89,-73,-72,18.555,22.183
-50,-51,-64,-62,-77,-80,-71,-78,-52,-69,-50,-79,-68,-83,-74,-80,-86,-86,-100,-100,-73,-71,17.686,21.503
-50,-51,-64,-62,-77,-80,-71,-78,-52,-69,-50,-79,-68,-83,-74,-80,-86,-86,-100,-100,-73,-71,16.79,20.993
-52,-52,-71,-71,-77,-80,-69,-70,-51,-75,-50,-80,-77,-72,-74,-80,-86,-86,-100,-100,-73,-71,16.216,21.454
-52,-52,-71,-71,-77,-80,-69,-70,-51,-75,-50,-80,-77,-72,-74,-80,-86,-86,-100,-100,-73,-71,16.688,22.343
-45,-44,-70,-73,-81,-85,-74,-76,-49,-74,-49,-80,-73,-72,-80,-80,-86,-86,-100,-100,-73,-71,17.287,22.774
-45,-44,-70,-73,-81,-85,-74,-76,-49,-74,-49,-80,-73,-72,-80,-80,-86,-86,-100,-100,-73,-71,17.953,23.118
-48,-48,-64,-61,-77,-79,-78,-80,-53,-74,-55,-80,-75,-78,-77,-78,-76,-100,-100,-100,-75,-73,18.595,23.496
-48,-48,-64,-61,-77,-79,-78,-80,-53,-74,-55,-80,-75,-78,-77,-78,-76,-100,-100,-100,-75,-73,19.17,23.956
-49,-46,-62,-63,-64,-79,-81,-78,-50,-76,-50,-80,-74,-77,-61,-76,-73,-100,-100,-100,-75,-73,19.707,24.457
-49,-46,-62,-63,-64,-79,-81,-78,-50,-76,-50,-80,-74,-77,-61,-76,-73,-100,-100,-100,-75,-73,20.799,24.978
-49,-50,-68,-68,-60,-73,-79,-79,-61,-77,-60,-72,-76,-65,-64,-65,-80,-100,-89,-100,-75,-76,21.255,25.877
-49,-50,-68,-68,-60,-73,-79,-79,-61,-77,-60,-72,-76,-65,-64,-65,-80,-100,-89,-100,-75,-76,20.536,26.139
-52,-54,-75,-72,-60,-73,-74,-73,-53,-77,-53,-72,-80,-79,-64,-65,-80,-100,-89,-100,-73,-72,19.638,25.8
-52,-54,-75,-72,-60,-73,-74,-73,-53,-77,-53,-72,-80,-79,-64,-65,-80,-100,-89,-100,-73,-72,18.744,25.278
-47,-48,-71,-71,-60,-73,-74,-76,-49,-73,-50,-72,-71,-75,-73,-73,-81,-100,-88,-88,-67,-65,17.85,24.747
-47,-48,-71,-71,-60,-73,-74,-76,-49,-73,-50,-72,-71,-75,-73,-73,-81,-100,-88,-88,-67,-65,16.951,24.294
-42,-43,-71,-72,-75,-82,-71,-70,-50,-65,-51,-83,-66,-75,-73,-73,-81,-82,-83,-82,-67,-65,16.052,23.995
-42,-43,-71,-72,-75,-82,-71,-70,-50,-65,-51,-83,-66,-75,-73,-73,-81,-82,-83,-82,-67,-65,15.175,23.84
-42,-43,-75,-77,-75,-86,-66,-68,-45,-62,-45,-89,-62,-83,-73,-82,-81,-82,-84,-87,-62,-62,15,24.606
-42,-43,-75,-77,-75,-86,-66,-68,-45,-62,-45,-89,-62,-83,-73,-82,-81,-82,-84,-87,-62,-62,16,25.339
-54,-54,-75,-74,-85,-87,-68,-71,-41,-66,-43,-87,-66,-81,-100,-80,-84,-100,-85,-85,-69,-71,15.844,26.161
-54,-54,-75,-74,-85,-87,-68,-71,-41,-66,-43,-87,-66,-81,-100,-80,-84,-100,-85,-85,-69,-71,16.249,26.782
-45,-45,-70,-69,-72,-77,-77,-77,-51,-75,-50,-79,-74,-77,-100,-79,-84,-100,-86,-85,-75,-74,17.721,27.117
-43,-46,-63,-63,-69,-82,-80,-79,-59,-73,-57,-79,-74,-71,-100,-74,-84,-100,-84,-84,-64,-64,19.187,27.461
-43,-46,-63,-63,-69,-82,-80,-79,-59,-73,-57,-79,-74,-71,-100,-74,-84,-100,-84,-84,-64,-64,19.968,27.938
-43,-46,-63,-63,-69,-82,-80,-79,-59,-73,-57,-79,-74,-71,-100,-74,-84,-100,-84,-84,-64,-64,21.188,28.546
-44,-43,-59,-59,-74,-75,-77,-78,-51,-77,-52,-77,-75,-74,-100,-73,-74,-100,-84,-84,-73,-68,21.686,29.442
-44,-43,-59,-59,-74,-75,-77,-78,-51,-77,-52,-77,-75,-74,-100,-73,-74,-100,-84,-84,-73,-68,21.178,29.973
-59,-59,-74,-73,-79,-75,-85,-79,-50,-81,-52,-77,-80,-84,-80,-85,-74,-100,-84,-84,-66,-67,20.303,29.975
-59,-59,-74,-73,-79,-75,-85,-79,-50,-81,-52,-77,-80,-84,-80,-85,-74,-100,-84,-84,-66,-67,19.404,30.386
-52,-52,-79,-79,-86,-75,-75,-78,-44,-76,-44,-88,-77,-85,-88,-85,-74,-100,-84,-84,-76,-73,18.505,30.839
-52,-52,-79,-79,-86,-75,-75,-78,-44,-76,-44,-88,-77,-85,-88,-85,-74,-100,-84,-84,-76,-73,17.611,30.654
-57,-57,-75,-74,-82,-100,-74,-74,-47,-71,-48,-88,-72,-85,-82,-85,-100,-100,-100,-100,-73,-75,16.711,30.261
-57,-57,-75,-74,-82,-100,-74,-74,-47,-71,-48,-88,-72,-85,-82,-85,-100,-100,-100,-100,-73,-75,16,30.536
-51,-50,-76,-77,-80,-84,-66,-65,-42,-72,-42,-84,-72,-85,-81,-84,-100,-100,-90,-100,-77,-77,15.357,31.413
-51,-50,-76,-77,-80,-84,-66,-65,-42,-72,-42,-84,-72,-85,-81,-84,-100,-100,-90,-100,-77,-77,15.915,31.892
-56,-56,-74,-73,-82,-84,-70,-70,-47,-63,-48,-84,-65,-85,-82,-84,-86,-86,-88,-89,-66,-67,16.518,32.318
-56,-56,-74,-73,-82,-84,-70,-70,-47,-63,-48,-84,-65,-85,-82,-84,-86,-86,-88,-89,-66,-67,17.255,32.548
-60,-59,-74,-76,-83,-92,-66,-67,-41,-62,-42,-89,-66,-79,-85,-80,-90,-92,-88,-89,-73,-71,18.27,33.119
-60,-59,-74,-76,-83,-92,-66,-67,-41,-62,-42,-89,-66,-79,-85,-80,-90,-92,-88,-89,-73,-71,18.964,33.985
-53,-52,-77,-76,-80,-91,-69,-70,-31,-71,-31,-89,-71,-87,-80,-87,-87,-88,-88,-89,-77,-76,20.512,34.196
-53,-52,-77,-76,-80,-91,-69,-70,-31,-71,-31,-89,-71,-87,-80,-87,-87,-88,-88,-89,-77,-76,21.322,35.029
-61,-60,-80,-79,-85,-91,-77,-79,-48,-74,-47,-89,-73,-84,-82,-86,-87,-88,-91,-87,-79,-78,21.045,35.739
-61,-60,-80,-79,-85,-91,-77,-79,-48,-74,-47,-89,-73,-84,-82,-86,-87,-88,-91,-87,-79,-78,20.145,35.303
-57,-56,-79,-79,-84,-91,-73,-71,-42,-71,-43,-100,-69,-84,-82,-86,-87,-88,-91,-87,-73,-74,19.285,34.584
-57,-56,-79,-79,-84,-91,-73,-71,-42,-71,-43,-100,-69,-84,-82,-86,-87,-88,-91,-87,-73,-74,18.425,33.865
-57,-58,-75,-75,-84,-100,-70,-70,-40,-70,-40,-100,-72,-84,-82,-86,-100,-100,-88,-88,-76,-75,17.54,33.267
-57,-58,-75,-75,-84,-100,-70,-70,-40,-70,-40,-100,-72,-84,-82,-86,-100,-100,-88,-88,-76,-75,16.662,32.63
-59,-58,-78,-78,-84,-100,-65,-66,-41,-71,-41,-100,-73,-89,-83,-90,-100,-100,-84,-84,-75,-73,15.771,32.384
-59,-58,-78,-78,-84,-100,-65,-66,-41,-71,-41,-100,-73,-89,-83,-90,-100,-100,-84,-84,-75,-73,15,32.548
-60,-61,-81,-79,-84,-100,-67,-66,-44,-65,-45,-100,-68,-87,-84,-89,-100,-100,-91,-90,-70,-71,15.319,33.401
-60,-61,-81,-79,-84,-100,-67,-66,-44,-65,-45,-100,-68,-87,-84,-89,-100,-100,-91,-90,-70,-71,15.881,33.875
-54,-56,-77,-76,-83,-89,-61,-62,-32,-69,-31,-88,-71,-90,-84,-90,-100,-100,-91,-90,-53,-53,16.416,34.427
-54,-56,-77,-76,-83,-89,-61,-62,-32,-69,-31,-88,-71,-90,-84,-90,-100,-100,-91,-90,-53,-53,16.784,35.076
-55,-55,-77,-74,-85,-89,-62,-64,-26,-71,-27,-88,-71,-90,-85,-90,-100,-100,-87,-88,-68,-69,17.252,35.678
-55,-55,-77,-74,-85,-89,-62,-64,-26,-71,-27,-88,-71,-90,-85,-90,-100,-100,-87,-88,-68,-69,18.621,36.145
-51,-51,-78,-81,-85,-92,-69,-71,-32,-73,-31,-88,-71,-90,-86,-86,-100,-100,-88,-88,-75,-78,20.066,36.518
-51,-51,-78,-81,-85,-92,-69,-71,-32,-73,-31,-88,-71,-90,-86,-86,-100,-100,-88,-88,-75,-78,20.945,37.326
