-0.17238,1.8004,8.4467,-0.07548,-0.0028634,-0.03753,-5.82,-21.66,-38.1
-0.1245,1.8771,8.2361,-0.07548,-0.0028634,-0.03753,-5.82,-21.66,-38.1
-0.19154,2.0016,8.2839,-0.090141,-0.018746,-0.083956,-6.12,-21.24,-37.5
-0.249,1.8196,8.4946,-0.13168,0.00080176,-0.04486,-6.18,-21.42,-37.44
-0.35434,1.6855,8.6479,-0.14023,-0.016302,-0.042417,-6.24,-21.24,-37.5
-0.45011,1.6855,8.8298,-0.07548,-0.023633,-0.046082,-6.12,-21.42,-37.5
-0.57461,1.6089,8.9543,-0.031498,-0.037072,-0.026534,-6.12,-21.42,-37.5
-0.61292,1.5036,9.0022,-0.024167,-0.065172,-0.017982,-5.82,-21.54,-37.5
-0.63207,1.4461,8.9639,0.036919,-0.045624,-0.005765,-5.64,-21.48,-37.74
-0.63207,1.4653,8.9543,0.035697,-0.048067,0.00034361,-5.34,-21.48,-38.16
-0.56503,1.4844,8.8969,0.013706,-0.048067,0.029665,-4.98,-21.66,-38.76
-0.45011,1.4557,8.8777,-0.024167,-0.05662,0.039439,-4.8,-22.08,-38.94
-0.047884,1.4365,8.7149,-0.052267,-0.085941,-0.00087812,-4.68,-22.02,-39.18
-0.30646,1.9537,8.8585,0.040584,-0.021189,-0.12672,-4.56,-22.38,-39.36
-0.35434,1.7238,8.8202,0.099227,0.072884,-0.099838,-4.74,-22.2,-39.54
-0.39265,1.4653,8.4946,0.061354,0.081436,-0.074182,-4.86,-22.26,-39.42
-0.42138,1.6089,8.5521,0.032032,0.057001,-0.081512,-4.86,-22.26,-39.18
-0.44053,1.6376,8.6766,0.011263,0.015463,-0.081512,-4.74,-22.38,-39.18
-0.40223,1.5897,8.7436,-0.030276,-0.019968,-0.058299,-4.98,-21.96,-38.76
-0.36392,1.5897,8.7819,-0.038828,-0.059063,-0.046082,-4.98,-21.96,-38.76
-0.33519,1.5706,8.734,-0.031498,-0.09205,-0.050969,-4.92,-21.84,-38.64
-0.33519,1.5706,8.6862,0.033254,-0.044402,-0.048526,-4.98,-21.66,-38.46
-0.38307,1.5993,8.6479,0.049136,-0.0077504,-0.050969,-5.16,-21.66,-38.1
-0.40223,1.7047,8.5808,0.036919,0.019128,-0.049747,-4.86,-21.66,-38.1
