-66,-66,-90,-89,-87,-100,-81,-80,-59,-75,-61,-100,-76,-100,-89,-100,-100,-100,-100,-100,-81,-82,27.14,43.834
-66,-66,-90,-89,-87,-100,-81,-80,-59,-75,-61,-100,-76,-100,-89,-100,-100,-100,-100,-100,-81,-82,28.582,43.299
-66,-66,-90,-89,-87,-100,-81,-80,-59,-75,-61,-100,-76,-100,-89,-100,-100,-100,-100,-100,-81,-82,28.848,42.305
-66,-66,-90,-89,-87,-100,-81,-80,-57,-73,-54,-100,-76,-100,-89,-100,-100,-100,-100,-100,-84,-89,28.853,41.362
-66,-66,-90,-89,-87,-100,-81,-80,-57,-73,-54,-100,-76,-100,-89,-100,-100,-100,-100,-100,-84,-89,27.887,40.669
-61,-62,-85,-83,-86,-100,-81,-80,-55,-76,-55,-100,-74,-100,-85,-100,-100,-100,-100,-100,-85,-89,26.908,40.51
-61,-62,-85,-83,-86,-100,-81,-80,-55,-76,-55,-100,-74,-100,-85,-100,-100,-100,-100,-100,-85,-89,25.911,40.012
-59,-63,-85,-83,-86,-100,-78,-80,-57,-72,-57,-100,-72,-100,-82,-100,-100,-100,-100,-100,-85,-89,24.917,40.54
-59,-63,-85,-83,-86,-100,-78,-80,-57,-72,-57,-100,-72,-100,-82,-100,-100,-100,-100,-100,-85,-89,23.995,39.68
-64,-65,-84,-85,-83,-100,-78,-81,-51,-70,-51,-100,-73,-100,-84,-100,-100,-100,-100,-100,-85,-100,22.996,39.226
-64,-65,-84,-85,-83,-100,-78,-81,-51,-70,-51,-100,-73,-100,-84,-100,-100,-100,-100,-100,-85,-100,22,38.721
-65,-63,-86,-87,-83,-100,-71,-70,-54,-67,-53,-100,-68,-100,-91,-100,-100,-100,-100,-100,-82,-100,22,36.977
-65,-63,-86,-87,-83,-100,-71,-70,-54,-67,-53,-100,-68,-100,-91,-100,-100,-100,-100,-100,-82,-100,22.821,35.892
-64,-63,-83,-83,-82,-100,-71,-71,-49,-70,-51,-100,-69,-100,-82,-100,-100,-100,-100,-100,-75,-75,22.379,36.891
-64,-63,-83,-83,-82,-100,-71,-71,-49,-70,-51,-100,-69,-100,-82,-100,-100,-100,-100,-100,-75,-75,23.392,37.239
-61,-60,-78,-79,-82,-100,-68,-68,-47,-71,-46,-100,-71,-100,-82,-100,-100,-100,-100,-100,-82,-80,24.872,37.729
-61,-60,-78,-79,-82,-100,-68,-68,-47,-71,-46,-100,-71,-100,-82,-100,-100,-100,-100,-100,-82,-80,26.371,38.196
-55,-56,-78,-78,-73,-100,-79,-74,-40,-72,-40,-100,-74,-87,-80,-100,-100,-100,-100,-100,-74,-76,26.995,39.178
-55,-56,-78,-78,-73,-100,-79,-74,-40,-72,-40,-100,-74,-87,-80,-100,-100,-100,-100,-100,-74,-76,28.483,37.896
-62,-60,-78,-77,-75,-100,-75,-75,-38,-71,-37,-100,-71,-89,-73,-89,-100,-100,-100,-100,-77,-75,28.526,36.143
-62,-60,-78,-77,-75,-100,-75,-75,-38,-71,-37,-100,-71,-89,-73,-89,-100,-100,-100,-100,-77,-75,27.638,35.193
-60,-58,-79,-80,-80,-100,-71,-72,-46,-74,-48,-100,-75,-86,-80,-89,-100,-100,-100,-100,-82,-81,26.639,35.659
-60,-58,-79,-80,-80,-100,-71,-72,-46,-74,-48,-100,-75,-86,-80,-89,-100,-100,-100,-100,-82,-81,25.639,35.256
-58,-59,-79,-77,-76,-100,-75,-75,-49,-72,-47,-100,-69,-82,-76,-89,-100,-100,-100,-88,-74,-75,24.64,34.815
-58,-59,-79,-77,-76,-100,-75,-75,-49,-72,-47,-100,-69,-82,-76,-89,-100,-100,-100,-88,-74,-75,23.641,35.28
-59,-60,-80,-79,-82,-100,-78,-72,-52,-70,-50,-100,-72,-82,-84,-89,-100,-100,-100,-100,-74,-79,22.641,35.686
-59,-60,-80,-79,-82,-100,-78,-72,-52,-70,-50,-100,-72,-82,-84,-89,-100,-100,-100,-100,-74,-79,22,35.151
-63,-60,-81,-83,-85,-100,-74,-72,-46,-75,-46,-100,-74,-82,-84,-100,-100,-100,-100,-100,-72,-71,22.15,34.263
-63,-60,-81,-83,-85,-100,-74,-72,-46,-75,-46,-100,-74,-82,-84,-100,-100,-100,-100,-100,-72,-71,22.311,35.8
-64,-62,-80,-78,-82,-100,-70,-69,-53,-74,-52,-100,-73,-93,-85,-100,-100,-100,-100,-100,-77,-77,23.434,36.637
-64,-62,-80,-78,-82,-100,-70,-69,-53,-74,-52,-100,-73,-93,-85,-100,-100,-100,-100,-100,-77,-77,24.976,37.047
-54,-55,-80,-82,-76,-100,-75,-69,-46,-73,-47,-100,-73,-93,-80,-100,-100,-100,-85,-84,-75,-76,26.73,37.004
-54,-55,-80,-82,-76,-100,-75,-69,-46,-73,-47,-100,-73,-93,-80,-100,-100,-100,-85,-84,-75,-76,26.197,35.56
-53,-53,-80,-79,-78,-86,-75,-72,-45,-73,-43,-85,-71,-90,-76,-100,-86,-100,-85,-84,-78,-76,27.812,34.463
-53,-53,-80,-79,-78,-86,-75,-72,-45,-73,-43,-85,-71,-90,-76,-100,-86,-100,-85,-84,-78,-76,28.601,33.518
-57,-57,-75,-71,-77,-86,-63,-66,-53,-72,-54,-85,-72,-84,-76,-83,-88,-100,-100,-100,-77,-74,27.843,33.132
-57,-57,-75,-71,-77,-86,-63,-66,-53,-72,-54,-85,-72,-84,-76,-83,-88,-100,-100,-100,-77,-74,26.843,33.547
-57,-58,-76,-77,-72,-86,-77,-75,-54,-73,-54,-89,-75,-81,-71,-81,-88,-100,-100,-100,-77,-78,25.878,32.837
-57,-58,-76,-77,-72,-86,-77,-75,-54,-73,-54,-89,-75,-81,-71,-81,-88,-100,-100,-100,-77,-78,24.89,32.255
-50,-50,-74,-72,-72,-100,-74,-75,-47,-75,-47,-89,-76,-82,-71,-83,-88,-100,-100,-100,-71,-72,23.904,31.831
-50,-50,-74,-72,-72,-100,-74,-75,-47,-75,-47,-89,-76,-82,-71,-83,-88,-100,-100,-100,-71,-72,22.906,32.158
-60,-60,-79,-77,-85,-100,-77,-75,-47,-75,-48,-89,-75,-89,-85,-89,-87,-87,-88,-100,-79,-78,22,32.055
