-62,-62,-51,-51,-69,-61,-78,-100,-69,-88,-67,-60,-88,-57,-70,-56,-74,-75,-82,-83,-100,-86,9.6807,1.0394
-62,-62,-51,-51,-69,-61,-78,-100,-69,-88,-67,-60,-88,-57,-70,-56,-74,-75,-82,-83,-100,-86,10.364,1.6341
-63,-59,-48,-48,-73,-69,-100,-100,-65,-88,-67,-71,-88,-53,-70,-55,-75,-72,-87,-85,-100,-86,11.301,1.8586
-63,-59,-48,-48,-73,-69,-100,-100,-65,-88,-67,-71,-88,-53,-70,-55,-75,-72,-87,-85,-100,-86,10.813,2.715
-54,-54,-45,-46,-56,-63,-100,-100,-74,-86,-71,-63,-84,-62,-59,-63,-63,-59,-87,-85,-84,-100,12.145,3.2473
-54,-54,-45,-46,-56,-63,-100,-100,-74,-86,-71,-63,-84,-62,-59,-63,-63,-59,-87,-85,-84,-100,13.262,3.6761
-59,-58,-46,-43,-55,-63,-100,-100,-65,-86,-66,-66,-84,-66,-56,-65,-59,-61,-84,-88,-84,-100,14.455,3.7253
-59,-58,-46,-43,-55,-63,-100,-100,-65,-86,-66,-66,-84,-66,-56,-65,-59,-61,-84,-88,-84,-100,15.306,4.6325
-54,-54,-58,-58,-55,-61,-100,-88,-73,-91,-70,-60,-89,-63,-54,-61,-64,-59,-84,-88,-89,-100,14.677,5.307
-54,-54,-58,-58,-55,-61,-100,-88,-73,-91,-70,-60,-89,-63,-54,-61,-64,-59,-84,-88,-89,-100,13.67,4.8893
-58,-58,-55,-55,-55,-73,-100,-88,-73,-91,-68,-60,-89,-72,-64,-71,-64,-59,-87,-84,-89,-100,12.681,4.7397
-58,-58,-55,-55,-55,-73,-100,-88,-73,-91,-68,-60,-89,-72,-64,-71,-64,-59,-87,-84,-89,-100,11.664,4.3853
-52,-51,-54,-53,-64,-64,-83,-81,-73,-83,-73,-65,-82,-63,-64,-63,-69,-68,-82,-87,-89,-100,10.625,4.2853
-52,-51,-54,-53,-64,-64,-83,-81,-73,-83,-73,-65,-82,-63,-64,-63,-69,-68,-82,-87,-89,-100,9.6323,4.1006
-62,-61,-50,-49,-56,-62,-87,-88,-57,-83,-60,-61,-82,-63,-58,-63,-71,-71,-83,-84,-84,-100,8.7491,4.008
-62,-61,-50,-49,-56,-62,-87,-88,-57,-83,-60,-61,-82,-63,-58,-63,-71,-71,-83,-84,-84,-100,8.0726,4.2651
-54,-55,-39,-43,-57,-58,-85,-85,-64,-83,-69,-57,-82,-58,-57,-56,-75,-71,-91,-84,-84,-100,8.2347,5.0105
-54,-55,-39,-43,-57,-58,-85,-85,-64,-83,-69,-57,-82,-58,-57,-56,-75,-71,-91,-84,-84,-100,9.2069,5.0568
-64,-63,-49,-49,-56,-61,-79,-85,-63,-100,-64,-60,-100,-54,-57,-53,-62,-60,-90,-89,-81,-81,10.193,5.0234
-64,-63,-49,-49,-56,-61,-79,-85,-63,-100,-64,-60,-100,-54,-57,-53,-62,-60,-90,-89,-81,-81,11.153,5.0972
