-37,-65,-66,-64,-67,-53,-49,-54,-84,-71,-78,-80,-64,-68,-49,-100,-60,-55,-71,-78,-80,-55,-86,-84,-85,-70,-89,-88,-91,-100,-69,-37,-59,-87,-54,-86,-60,-100,-60,-100,-100,-100,-64,-100,-100,-100,-61,-58,-100,-59,-100,-83,-85,-100,-100,-86,-91,-100,-86,-89,-90,-93,-86,-88,-90,-92,-92,-77,-76,-78,-90,-74,-75,-77,-77,-87,-90,-82,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,15.454,17.685
-37,-64,-66,-64,-67,-53,-49,-54,-84,-71,-78,-80,-64,-68,-49,-100,-60,-55,-71,-78,-80,-55,-86,-84,-85,-70,-89,-88,-91,-100,-69,-37,-59,-87,-54,-86,-60,-100,-60,-100,-100,-100,-64,-100,-100,-100,-61,-58,-100,-59,-100,-83,-85,-100,-100,-86,-91,-100,-86,-89,-90,-93,-86,-88,-90,-92,-92,-77,-76,-78,-90,-74,-75,-77,-77,-87,-90,-82,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,14.208,17.669
-34,-61,-58,-64,-71,-50,-45,-57,-80,-68,-78,-71,-64,-68,-45,-100,-60,-57,-68,-78,-72,-60,-81,-80,-81,-70,-82,-88,-91,-100,-69,-34,-59,-81,-50,-81,-60,-100,-53,-100,-100,-100,-57,-100,-64,-100,-61,-63,-100,-65,-100,-83,-85,-100,-100,-86,-91,-91,-86,-89,-90,-93,-86,-88,-90,-92,-92,-77,-76,-78,-90,-74,-75,-77,-77,-79,-90,-82,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,12.962,17.654
-34,-60,-58,-64,-71,-50,-45,-57,-80,-68,-78,-71,-64,-68,-45,-100,-60,-57,-68,-78,-72,-60,-81,-80,-81,-70,-82,-88,-100,-100,-69,-34,-59,-81,-50,-81,-60,-100,-53,-100,-100,-100,-57,-100,-64,-100,-61,-63,-100,-65,-100,-100,-85,-100,-100,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-92,-100,-77,-76,-78,-90,-74,-75,-77,-77,-79,-90,-82,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,11.715,17.638
-34,-60,-58,-64,-71,-50,-45,-57,-80,-68,-78,-71,-64,-68,-45,-100,-60,-57,-68,-78,-72,-60,-81,-80,-81,-70,-82,-88,-100,-100,-69,-34,-59,-81,-50,-81,-60,-100,-53,-100,-100,-100,-57,-100,-64,-100,-61,-63,-100,-65,-100,-100,-85,-100,-100,-86,-91,-91,-100,-100,-100,-100,-100,-100,-100,-92,-100,-77,-76,-78,-90,-74,-75,-77,-77,-79,-90,-82,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,10.469,17.623
-40,-59,-59,-60,-61,-47,-50,-57,-80,-69,-75,-73,-60,-60,-52,-100,-68,-57,-69,-76,-74,-68,-85,-81,-85,-75,-87,-88,-88,-100,-73,-41,-59,-89,-50,-87,-70,-100,-53,-100,-68,-100,-57,-100,-64,-100,-71,-65,-62,-65,-100,-100,-85,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-92,-100,-77,-76,-78,-90,-74,-75,-77,-77,-79,-90,-82,-91,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,9.2231,17.608
-40,-61,-59,-60,-61,-47,-50,-57,-80,-69,-75,-73,-60,-60,-52,-100,-68,-57,-69,-76,-74,-68,-85,-81,-85,-75,-87,-88,-88,-100,-73,-41,-100,-89,-50,-87,-70,-100,-53,-100,-68,-100,-57,-100,-64,-100,-71,-65,-62,-65,-100,-100,-85,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-77,-77,-79,-90,-82,-91,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,7.9769,17.592
-40,-63,-59,-60,-61,-47,-50,-57,-80,-69,-75,-73,-60,-60,-52,-100,-68,-57,-69,-76,-74,-68,-85,-81,-85,-75,-87,-88,-88,-100,-73,-41,-100,-89,-50,-87,-70,-100,-53,-100,-68,-100,-57,-100,-64,-100,-71,-65,-62,-65,-100,-100,-85,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-77,-77,-79,-90,-82,-91,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,6.7308,17.577
-40,-67,-71,-76,-65,-67,-55,-70,-79,-77,-79,-86,-76,-65,-54,-100,-76,-70,-75,-79,-86,-75,-85,-80,-85,-75,-91,-88,-88,-100,-73,-41,-100,-89,-67,-87,-70,-100,-53,-100,-75,-70,-57,-100,-64,-100,-71,-70,-62,-65,-80,-100,-85,-100,-100,-90,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-77,-77,-79,-90,-82,-91,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,5.4846,17.562
-40,-67,-71,-76,-65,-67,-55,-70,-79,-77,-79,-86,-76,-65,-54,-100,-76,-70,-75,-79,-86,-75,-85,-80,-85,-75,-91,-88,-88,-100,-73,-41,-100,-89,-67,-87,-70,-100,-53,-100,-75,-70,-57,-100,-64,-100,-71,-70,-62,-65,-80,-100,-85,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-90,-100,-100,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,4.2385,17.546
-40,-67,-71,-76,-65,-67,-55,-70,-79,-77,-79,-86,-76,-65,-54,-100,-76,-70,-75,-79,-86,-75,-85,-80,-85,-75,-91,-88,-88,-100,-73,-41,-100,-89,-67,-87,-70,-100,-53,-100,-75,-70,-57,-100,-64,-100,-71,-70,-62,-65,-80,-100,-85,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-90,-100,-100,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,2.9923,17.531
-57,-69,-66,-64,-62,-63,-62,-70,-74,-76,-71,-86,-64,-62,-62,-89,-76,-70,-76,-72,-86,-73,-85,-75,-85,-77,-86,-87,-87,-100,-76,-41,-60,-89,-63,-90,-70,-100,-53,-100,-75,-70,-67,-100,-64,-100,-71,-70,-62,-65,-72,-100,-85,-100,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-90,-100,-100,-91,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1.7462,17.515
-57,-67,-66,-64,-62,-63,-62,-70,-74,-76,-71,-86,-64,-62,-62,-89,-76,-70,-76,-72,-86,-73,-85,-75,-85,-77,-86,-87,-87,-100,-76,-41,-60,-89,-63,-90,-70,-100,-100,-100,-75,-70,-67,-100,-100,-100,-71,-70,-62,-100,-72,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.5,17.5
-54,-65,-61,-75,-65,-67,-54,-63,-76,-79,-81,-86,-73,-66,-55,-89,-71,-64,-78,-81,-85,-68,-89,-76,-85,-74,-86,-90,-89,-81,-74,-54,-60,-89,-68,-90,-100,-100,-100,-100,-75,-100,-67,-100,-57,-100,-100,-100,-57,-100,-75,-100,-100,-85,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.5,18.8
-54,-66,-61,-75,-65,-67,-54,-63,-76,-79,-81,-86,-73,-66,-55,-89,-71,-64,-78,-81,-85,-68,-89,-76,-85,-74,-100,-90,-89,-81,-74,-54,-100,-100,-68,-100,-100,-100,-100,-100,-75,-100,-100,-100,-57,-100,-100,-100,-57,-100,-75,-100,-100,-85,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1.5,18.8
-54,-70,-61,-75,-65,-67,-54,-63,-76,-79,-81,-86,-73,-66,-55,-89,-71,-64,-78,-81,-85,-68,-89,-76,-85,-74,-100,-90,-89,-81,-74,-54,-100,-100,-68,-100,-100,-100,-100,-100,-75,-100,-100,-100,-57,-100,-100,-100,-57,-100,-75,-100,-100,-85,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,2.5,18.8
-53,-75,-74,-74,-70,-71,-50,-63,-84,-77,-85,-90,-73,-72,-49,-89,-68,-64,-77,-85,-90,-68,-89,-85,-90,-80,-100,-90,-89,-81,-80,-53,-100,-100,-72,-100,-100,-100,-100,-100,-75,-100,-100,-100,-57,-100,-100,-100,-57,-100,-75,-100,-100,-85,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,3.5,18.8
-53,-76,-74,-74,-70,-71,-50,-63,-84,-77,-85,-90,-73,-72,-49,-89,-68,-64,-77,-85,-90,-68,-89,-85,-90,-80,-100,-90,-89,-100,-80,-53,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-57,-100,-100,-100,-100,-85,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,4.5,18.8
