-0.29688	1.9345	8.8011	-0.19147	-0.20666	0.039859	-10.98	-34.8	-36.78
-0.22027	1.8579	8.8969	-0.17559	-0.22377	0.025198	-11.22	-34.74	-36.72
-0.22027	1.7813	9.0692	-0.12916	-0.23965	0.025198	-11.22	-34.62	-36.72
-0.17238	1.6855	9.2225	-0.088843	-0.29951	-0.016341	-11.22	-34.62	-36.72
-0.038307	1.6759	9.232	-0.054634	-0.36304	-0.010232	-11.52	-34.2	-36.72
0.076614	1.6759	9.2129	0.0064523	-0.41924	-0.033445	-11.52	-34.26	-36.9
0.1245	1.7142	9.2991	0.098082	-0.42169	-0.052993	-11.58	-34.26	-36.72
0.1245	1.7047	9.2799	0.10908	-0.3997	-0.054214	-11.52	-34.26	-36.54
0.067038	1.7047	9.1458	0.091973	-0.35327	-0.063988	-11.52	-34.26	-36.78
0.038307	1.6903	9.0357	0.066928	-0.31662	-0.069486	-11.61	-34.35	-36.72
0.0095768	1.6759	8.9256	0.041882	-0.27997	-0.074984	-11.7	-34.44	-36.66
-0.067038	1.6855	8.7149	-0.00087812	-0.16146	-0.059101	-11.76	-34.62	-36.48
-0.14365	1.7813	8.4946	-0.063186	-0.034399	-0.012675	-12.06	-34.38	-36.12
-0.18196	1.8483	8.3031	-0.11083	0.078	0.011759	-12.24	-34.86	-36
-0.21069	1.9154	8.1499	-0.10595	0.12809	0.03375	-12.24	-34.86	-36.06
-0.19154	2.0207	8.0732	-0.14626	0.21483	0.08262	-12.48	-34.74	-36
-0.18196	2.0973	7.9871	-0.1426	0.25637	0.098502	-12.72	-34.56	-36.06
-0.11492	2.1739	8.0541	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
-0.076614	2.2314	8.1403	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
0.0095768	2.308	8.2361	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
0.18196	2.3463	8.2456	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
0.32561	2.3942	8.3989	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
0.39265	2.4421	8.4946	-0.13771	0.24049	0.11683	-12.72	-34.56	-36.06
0.44053	2.5379	8.5042	0.035774	-0.05639	0.038637	-12.12	-33.72	-36
0.5363	2.5762	8.5234	0.011339	-0.029512	0.049633	-12	-33.72	-36
0.5363	2.5762	8.6095	-0.0094302	0.045013	0.047189	-11.94	-33.72	-36.06
0.47884	2.6049	8.7245	0.0088957	0.13664	0.016646	-12	-33.66	-36.06
0.39265	2.5762	8.7532	-0.0020998	0.19406	-0.017562	-12.12	-33.66	-36
0.31603	2.49	8.7245	0.027222	0.25759	-0.063988	-12.3	-33.36	-35.76
0.22984	2.4134	8.7724	0.029665	0.27714	-0.11164	-12.36	-33.54	-35.76
0.086191	2.3559	8.7628	0.055321	0.30524	-0.15073	-12.36	-33.54	-35.76
-0.067038	2.2314	8.6957	0.078534	0.33456	-0.17639	-12.36	-33.54	-35.76
-0.2873	2.1356	8.6766	0.10053	0.29302	-0.19227	-12.48	-33.48	-35.76
-0.42138	2.1069	8.5904	0.11519	0.31013	-0.1886	-12.06	-33.54	-35.88
-0.56503	2.241	8.4372	0.15184	0.31379	-0.16906	-11.58	-33.6	-35.7
-0.64165	2.2793	8.2648	0.18238	0.32968	-0.13241	-11.58	-33.6	-35.7
-0.68953	2.3655	8.1499	0.21659	0.348	-0.11286	-11.34	-33.6	-36.12
-0.7853	2.4612	8.1211	0.19582	0.37366	-0.089644	-11.16	-33.9	-36.24
-0.96726	2.5474	8.0637	0.17872	0.37488	-0.096975	-11.16	-33.9	-36.24
-1.0151	2.4995	8.0445	0.13596	0.36999	-0.076205	-10.8	-33.9	-36.3
-1.0439	2.4804	8.1211	0.10297	0.35167	-0.077427	-11.04	-33.9	-36.06
-1.0726	2.5187	8.2169	0.049213	0.34922	-0.079871	-10.5	-33.96	-36.36
-1.0726	2.5283	8.2456	0.016226	0.36633	-0.068875	-10.44	-34.08	-36.48
-1.0918	2.5379	8.2456	0.0088957	0.36999	-0.055436	-10.26	-33.96	-36.3
-1.1205	2.5762	8.2648	0.044326	0.40176	-0.039554	-10.08	-34.02	-36.12
-1.1875	2.6336	8.2648	0.046769	0.42864	-0.0090103	-9.84	-34.14	-36.06
-1.2546	2.7007	8.2361	0.06143	0.46529	0.0044288	-9.36	-34.02	-36.36
-1.2737	2.739	8.1882	0.050435	0.48117	0.025198	-9.36	-34.02	-36.36
-1.2833	2.7677	8.1882	0.0040088	0.46407	0.063072	-9.18	-34.02	-36.3
-1.2929	2.7964	8.2552	0.013783	0.4885	0.059407	-8.58	-34.08	-36.66
