-1.561	2.624	7.6519	-0.004467	0.24427	-0.30948	0.84	28.68	-36.72
-1.6472	2.624	7.7572	-0.081436	0.26382	-0.28504	0.66	28.68	-36.72
-1.5897	2.6528	7.92	-0.11931	0.21373	-0.2826	0.48	28.8	-36.42
-1.494	2.6145	8.0828	-0.14252	0.17585	-0.28138	0.18	28.68	-36.42
-1.4078	2.5091	8.2648	-0.1804	0.097662	-0.27771	0.18	28.8	-36.66
-1.3982	2.4229	8.3606	-0.16085	0.064675	-0.28749	-0.12	28.62	-36.66
-1.3599	2.2793	8.3893	-0.12175	0.068341	-0.27283	-0.18	28.68	-36.66
-1.2929	2.1835	8.3701	-0.033788	0.15142	-0.19464	-0.18	28.68	-36.66
-1.2737	2.1644	8.2744	-0.033788	0.15142	-0.19464	-0.42	28.56	-36.78
-1.2641	2.241	8.0924	-0.015463	0.18685	-0.15188	-0.66	28.32	-36.24
-1.3024	2.308	7.9009	0.034628	0.16364	-0.12744	-0.66	28.32	-36.24
-1.3982	2.4421	7.7859	0.045624	0.1673	-0.11645	-0.66	28.2	-36.06
-1.4748	2.557	7.6806	0.049289	0.17341	-0.10667	-0.78	28.32	-36
-1.5036	2.624	7.5944	0.043181	0.14653	-0.12378	-0.9	28.38	-35.64
-1.5036	2.557	7.6423	0.015081	0.12332	-0.12866	-0.84	28.2	-35.64
-1.5227	2.49	7.7668	-0.014241	0.08178	-0.1702	-0.84	28.2	-35.64
-1.561	2.4134	7.9104	-0.00080176	0.0023671	-0.20197	-0.72	28.14	-35.76
-1.5419	2.3463	8.0349	-0.015463	-0.083154	-0.2264	-0.66	28.2	-35.58
-1.5036	2.3176	8.1786	0.010194	-0.14913	-0.24839	-0.36	28.5	-36.18
-1.4269	2.2218	8.3318	-0.00080176	-0.15768	-0.23373	-0.3	28.5	-36.42
-1.3599	2.1261	8.4755	-0.0069104	-0.17234	-0.21541	-0.42	28.5	-36.42
-1.2258	2.0877	8.6	-0.046006	-0.14668	-0.19097	-0.6	28.38	-36.96
-1.0918	2.059	8.7245	-0.053336	-0.10026	-0.20319	-0.78	28.38	-37.14
-1.0343	2.0207	8.916	-0.09854	-0.095371	-0.18975	-1.08	28.32	-37.14
-0.98641	1.9345	9.1171	-0.10098	-0.10759	-0.23618	-1.32	28.38	-37.14
-0.92895	1.8579	9.3087	-0.11198	-0.11981	-0.25328	-1.8	28.68	-36.9
-0.92895	1.8196	9.4044	-0.080214	-0.15768	-0.30704	-1.8	28.68	-36.9
-0.93853	1.8004	9.414	-0.054558	-0.12958	-0.30459	-2.1	28.8	-37.08
-1.0343	1.8387	9.3661	-0.054558	-0.12958	-0.30459	-2.1	28.8	-37.08
-1.1205	1.9058	9.1842	-0.054558	-0.12958	-0.30459	-2.1	28.8	-37.08
-1.1492	1.9632	8.8681	0.050511	0.024358	-0.28138	-3	29.46	-37.02
-1.1875	2.0207	8.5521	0.050511	0.056123	-0.24717	-3.18	29.58	-36.78
-1.2546	2.1356	8.3222	0.037072	0.15631	-0.19952	-3.24	29.58	-36.9
-1.3312	2.241	8.102	0.037072	0.15631	-0.19952	-3.66	29.16	-36.78
-1.4174	2.3176	7.9679	0.023633	0.15631	-0.20075	-3.66	29.16	-36.78
-1.5036	2.3559	7.8626	0.0077504	0.12332	-0.19342	-3.9	29.16	-36.54
