-38,-38,-61,-60,-76,-83,-74,-71,-57,-80,-58,-86,-80,-74,-73,-72,-78,-79,-100,-100,-71,-71,15.711,17.775
-51,-52,-62,-58,-72,-73,-74,-71,-58,-76,-59,-73,-77,-75,-71,-75,-78,-79,-100,-100,-75,-76,16.031,17.294
-51,-52,-62,-58,-72,-73,-74,-71,-58,-76,-59,-73,-77,-75,-71,-75,-78,-79,-100,-100,-75,-76,16.396,17.101
-51,-52,-62,-58,-72,-73,-74,-71,-58,-76,-59,-73,-77,-75,-71,-75,-78,-79,-100,-100,-75,-76,16.71,17.014
-49,-48,-63,-48,-65,-76,-100,-100,-56,-77,-53,-76,-78,-71,-63,-68,-100,-100,-100,-100,-76,-76,16.977,17.016
-49,-48,-63,-48,-65,-76,-100,-100,-56,-77,-53,-76,-78,-71,-63,-68,-100,-100,-100,-100,-76,-76,17.428,17.297
-48,-49,-72,-71,-65,-76,-79,-76,-62,-79,-62,-76,-80,-78,-63,-68,-100,-100,-100,-100,-76,-76,17.871,17.917
-48,-49,-72,-71,-65,-76,-79,-76,-62,-79,-62,-76,-80,-78,-63,-68,-100,-100,-100,-100,-76,-76,17.624,18.7
-42,-41,-73,-72,-77,-76,-76,-76,-57,-77,-56,-76,-79,-72,-75,-72,-100,-100,-89,-86,-82,-76,17.034,19.325
-42,-41,-73,-72,-77,-76,-76,-76,-57,-77,-56,-76,-79,-72,-75,-72,-100,-100,-89,-86,-82,-76,16.582,19.79
-47,-48,-64,-65,-77,-79,-78,-80,-60,-77,-52,-79,-81,-77,-77,-78,-100,-80,-89,-86,-74,-73,16.078,19.933
-47,-48,-64,-65,-77,-79,-78,-80,-60,-77,-52,-79,-81,-77,-77,-78,-100,-80,-89,-86,-74,-73,15.584,19.794
-49,-49,-63,-60,-77,-79,-78,-77,-55,-74,-53,-79,-76,-70,-77,-71,-100,-80,-89,-86,-74,-71,15.743,20.054
-49,-49,-63,-60,-77,-79,-78,-77,-55,-74,-53,-79,-76,-70,-77,-71,-100,-80,-89,-86,-74,-71,16.348,20.512
-50,-52,-76,-73,-100,-91,-80,-78,-53,-78,-53,-85,-78,-74,-77,-74,-83,-81,-100,-100,-71,-71,17.501,20.792
-50,-52,-76,-73,-100,-91,-80,-78,-53,-78,-53,-85,-78,-74,-77,-74,-83,-81,-100,-100,-71,-71,18.089,20.789
-46,-46,-55,-55,-100,-91,-72,-76,-55,-77,-55,-82,-78,-76,-100,-75,-83,-77,-100,-100,-67,-66,18.064,20.178
-46,-46,-55,-55,-100,-91,-72,-76,-55,-77,-55,-82,-78,-76,-100,-75,-83,-77,-100,-100,-67,-66,17.989,19.553
-47,-46,-55,-66,-65,-77,-76,-75,-53,-77,-55,-78,-78,-72,-100,-73,-83,-77,-100,-100,-79,-74,17.463,18.46
-47,-46,-55,-66,-65,-77,-76,-75,-53,-77,-55,-78,-78,-72,-100,-73,-83,-77,-100,-100,-79,-74,17.727,18.225
-55,-57,-68,-68,-65,-77,-76,-75,-55,-81,-53,-78,-84,-68,-64,-66,-100,-77,-100,-100,-76,-80,18.017,18.563
-55,-57,-68,-68,-65,-77,-76,-75,-55,-81,-53,-78,-84,-68,-64,-66,-100,-77,-100,-100,-76,-80,18.311,19.059
-49,-47,-63,-64,-74,-86,-74,-75,-61,-77,-60,-84,-76,-74,-73,-73,-89,-91,-84,-80,-84,-80,18.018,19.714
-49,-47,-63,-64,-74,-86,-74,-75,-61,-77,-60,-84,-76,-74,-73,-73,-89,-91,-84,-80,-84,-80,17.565,20.169
-57,-56,-63,-64,-74,-85,-74,-73,-57,-77,-55,-85,-79,-81,-77,-79,-89,-91,-84,-80,-66,-66,17.727,20.704
